result_ID,student_ID,unit_ID,marks,grade
RES5196,SCT211-0866/2021,UNIT006,87.62,A
RES5197,SCT211-0867/2021,UNIT001,54.32,C
RES5198,SCT211-0867/2021,UNIT002,59.13,C
RES5199,SCT211-0867/2021,UNIT003,46.48,D
RES5200,SCT211-0867/2021,UNIT004,86.24,A
RES5201,SCT211-0867/2021,UNIT005,44.66,D
RES5202,SCT211-0867/2021,UNIT006,47.52,D
RES5203,SCT211-0868/2021,UNIT001,60.03,B
RES5204,SCT211-0868/2021,UNIT002,64.73,B
RES5205,SCT211-0868/2021,UNIT003,79.2,A
RES5206,SCT211-0868/2021,UNIT004,99.62,A
RES5207,SCT211-0868/2021,UNIT005,54.21,C
RES5208,SCT211-0868/2021,UNIT006,99.75,A
RES5209,SCT211-0869/2021,UNIT001,67.23,B
RES5210,SCT211-0869/2021,UNIT002,72.94,A
RES5211,SCT211-0869/2021,UNIT003,55.61,C
RES5212,SCT211-0869/2021,UNIT004,52.17,C
RES5213,SCT211-0869/2021,UNIT005,44.21,D
RES5214,SCT211-0869/2021,UNIT006,69.6,B
RES5215,SCT211-0870/2021,UNIT001,80.54,A
RES5216,SCT211-0870/2021,UNIT002,89.63,A
RES5217,SCT211-0870/2021,UNIT003,68.36,B
RES5218,SCT211-0870/2021,UNIT004,62.18,B
RES5219,SCT211-0870/2021,UNIT005,57.73,C
RES5220,SCT211-0870/2021,UNIT006,91.62,A
RES5221,SCT211-0871/2021,UNIT001,40.13,D
RES5222,SCT211-0871/2021,UNIT002,67.66,B
RES5223,SCT211-0871/2021,UNIT003,64.71,B
RES5224,SCT211-0871/2021,UNIT004,91.13,A
RES5225,SCT211-0871/2021,UNIT005,70.71,A
RES5226,SCT211-0871/2021,UNIT006,95.2,A
RES5227,SCT211-0872/2021,UNIT001,50.95,C
RES5228,SCT211-0872/2021,UNIT002,78.02,A
RES5229,SCT211-0872/2021,UNIT003,80.7,A
RES5230,SCT211-0872/2021,UNIT004,87.97,A
RES5231,SCT211-0872/2021,UNIT005,94.21,A
RES5232,SCT211-0872/2021,UNIT006,74.3,A
RES5233,SCT211-0873/2021,UNIT001,81.37,A
RES5234,SCT211-0873/2021,UNIT002,58.36,C
RES5235,SCT211-0873/2021,UNIT003,90.03,A
RES5236,SCT211-0873/2021,UNIT004,77.36,A
RES5237,SCT211-0873/2021,UNIT005,71.87,A
RES5238,SCT211-0873/2021,UNIT006,65.0,B
RES5239,SCT211-0874/2021,UNIT001,73.79,A
RES5240,SCT211-0874/2021,UNIT002,87.29,A
RES5241,SCT211-0874/2021,UNIT003,97.6,A
RES5242,SCT211-0874/2021,UNIT004,54.26,C
RES5243,SCT211-0874/2021,UNIT005,59.45,C
RES5244,SCT211-0874/2021,UNIT006,59.63,C
RES5245,SCT211-0875/2021,UNIT001,92.46,A
RES5246,SCT211-0875/2021,UNIT002,40.28,D
RES5247,SCT211-0875/2021,UNIT003,95.4,A
RES5248,SCT211-0875/2021,UNIT004,57.61,C
RES5249,SCT211-0875/2021,UNIT005,62.43,B
RES5250,SCT211-0875/2021,UNIT006,79.98,A
RES5251,SCT211-0876/2021,UNIT001,80.23,A
RES5252,SCT211-0876/2021,UNIT002,42.95,D
RES5253,SCT211-0876/2021,UNIT003,61.22,B
RES5254,SCT211-0876/2021,UNIT004,44.74,D
RES5255,SCT211-0876/2021,UNIT005,92.36,A
RES5256,SCT211-0876/2021,UNIT006,71.16,A
RES5257,SCT211-0877/2021,UNIT001,45.74,D
RES5258,SCT211-0877/2021,UNIT002,93.59,A
RES5259,SCT211-0877/2021,UNIT003,79.77,A
RES5260,SCT211-0877/2021,UNIT004,74.81,A
RES5261,SCT211-0877/2021,UNIT005,70.04,A
RES5262,SCT211-0877/2021,UNIT006,68.72,B
RES5263,SCT211-0878/2021,UNIT001,55.43,C
RES5264,SCT211-0878/2021,UNIT002,45.79,D
RES5265,SCT211-0878/2021,UNIT003,54.36,C
RES5266,SCT211-0878/2021,UNIT004,90.59,A
RES5267,SCT211-0878/2021,UNIT005,64.64,B
RES5268,SCT211-0878/2021,UNIT006,71.71,A
RES5269,SCT211-0879/2021,UNIT001,63.31,B
RES5270,SCT211-0879/2021,UNIT002,98.22,A
RES5271,SCT211-0879/2021,UNIT003,62.56,B
RES5272,SCT211-0879/2021,UNIT004,50.25,C
RES5273,SCT211-0879/2021,UNIT005,88.34,A
RES5274,SCT211-0879/2021,UNIT006,40.0,D
RES5275,SCT211-0880/2021,UNIT001,83.68,A
RES5276,SCT211-0880/2021,UNIT002,70.04,A
RES5277,SCT211-0880/2021,UNIT003,95.54,A
RES5278,SCT211-0880/2021,UNIT004,68.37,B
RES5279,SCT211-0880/2021,UNIT005,47.33,D
RES5280,SCT211-0880/2021,UNIT006,73.09,A
RES5281,SCT211-0881/2021,UNIT001,53.72,C
RES5282,SCT211-0881/2021,UNIT002,69.5,B
RES5283,SCT211-0881/2021,UNIT003,92.34,A
RES5284,SCT211-0881/2021,UNIT004,92.73,A
RES5285,SCT211-0881/2021,UNIT005,54.41,C
RES5286,SCT211-0881/2021,UNIT006,89.91,A
RES5287,SCT211-0882/2021,UNIT001,76.22,A
RES5288,SCT211-0882/2021,UNIT002,97.31,A
RES5289,SCT211-0882/2021,UNIT003,49.63,D
RES5290,SCT211-0882/2021,UNIT004,57.54,C
RES5291,SCT211-0882/2021,UNIT005,84.2,A
RES5292,SCT211-0882/2021,UNIT006,73.92,A
RES5293,SCT211-0883/2021,UNIT001,98.74,A
RES5294,SCT211-0883/2021,UNIT002,43.52,D
RES5295,SCT211-0883/2021,UNIT003,74.74,A
RES5296,SCT211-0883/2021,UNIT004,64.05,B
RES5297,SCT211-0883/2021,UNIT005,82.77,A
RES5298,SCT211-0883/2021,UNIT006,54.97,C
RES5299,SCT211-0884/2021,UNIT001,97.01,A
RES5300,SCT211-0884/2021,UNIT002,75.09,A
RES5301,SCT211-0884/2021,UNIT003,90.88,A
RES5302,SCT211-0884/2021,UNIT004,59.41,C
RES5303,SCT211-0884/2021,UNIT005,93.14,A
RES5304,SCT211-0884/2021,UNIT006,47.38,D
RES5305,SCT211-0885/2021,UNIT001,54.36,C
RES5306,SCT211-0885/2021,UNIT002,53.96,C
RES5307,SCT211-0885/2021,UNIT003,96.44,A
RES5308,SCT211-0885/2021,UNIT004,51.08,C
RES5309,SCT211-0885/2021,UNIT005,76.79,A
RES5310,SCT211-0885/2021,UNIT006,75.26,A
RES5311,SCT211-0886/2021,UNIT001,56.64,C
RES5312,SCT211-0886/2021,UNIT002,45.28,D
RES5313,SCT211-0886/2021,UNIT003,42.04,D
RES5314,SCT211-0886/2021,UNIT004,68.01,B
RES5315,SCT211-0886/2021,UNIT005,66.69,B
RES5316,SCT211-0886/2021,UNIT006,96.27,A
RES5317,SCT211-0887/2021,UNIT001,61.27,B
RES5318,SCT211-0887/2021,UNIT002,58.06,C
RES5319,SCT211-0887/2021,UNIT003,68.09,B
RES5320,SCT211-0887/2021,UNIT004,54.44,C
RES5321,SCT211-0887/2021,UNIT005,82.52,A
RES5322,SCT211-0887/2021,UNIT006,71.7,A
RES5323,SCT211-0888/2021,UNIT001,42.62,D
RES5324,SCT211-0888/2021,UNIT002,47.94,D
RES5325,SCT211-0888/2021,UNIT003,55.91,C
RES5326,SCT211-0888/2021,UNIT004,96.63,A
RES5327,SCT211-0888/2021,UNIT005,79.82,A
RES5328,SCT211-0888/2021,UNIT006,67.76,B
RES5329,SCT211-0889/2021,UNIT001,43.36,D
RES5330,SCT211-0889/2021,UNIT002,97.11,A
RES5331,SCT211-0889/2021,UNIT003,40.53,D
RES5332,SCT211-0889/2021,UNIT004,91.55,A
RES5333,SCT211-0889/2021,UNIT005,72.59,A
RES5334,SCT211-0889/2021,UNIT006,54.99,C
RES5335,SCT211-0890/2021,UNIT001,73.46,A
RES5336,SCT211-0890/2021,UNIT002,69.58,B
RES5337,SCT211-0890/2021,UNIT003,81.34,A
RES5338,SCT211-0890/2021,UNIT004,99.97,A
RES5339,SCT211-0890/2021,UNIT005,91.35,A
RES5340,SCT211-0890/2021,UNIT006,41.33,D
RES5341,SCT211-0891/2021,UNIT001,74.27,A
RES5342,SCT211-0891/2021,UNIT002,65.01,B
RES5343,SCT211-0891/2021,UNIT003,47.03,D
RES5344,SCT211-0891/2021,UNIT004,85.53,A
RES5345,SCT211-0891/2021,UNIT005,40.63,D
RES5346,SCT211-0891/2021,UNIT006,66.23,B
RES5347,SCT211-0892/2021,UNIT001,71.33,A
RES5348,SCT211-0892/2021,UNIT002,79.39,A
RES5349,SCT211-0892/2021,UNIT003,60.73,B
RES5350,SCT211-0892/2021,UNIT004,67.7,B
RES5351,SCT211-0892/2021,UNIT005,74.52,A
RES5352,SCT211-0892/2021,UNIT006,81.17,A
RES5353,SCT211-0893/2021,UNIT001,80.54,A
RES5354,SCT211-0893/2021,UNIT002,51.07,C
RES5355,SCT211-0893/2021,UNIT003,90.6,A
RES5356,SCT211-0893/2021,UNIT004,41.26,D
RES5357,SCT211-0893/2021,UNIT005,48.01,D
RES5358,SCT211-0893/2021,UNIT006,94.0,A
RES5359,SCT211-0894/2021,UNIT001,63.3,B
RES5360,SCT211-0894/2021,UNIT002,98.63,A
RES5361,SCT211-0894/2021,UNIT003,48.25,D
RES5362,SCT211-0894/2021,UNIT004,50.32,C
RES5363,SCT211-0894/2021,UNIT005,80.12,A
RES5364,SCT211-0894/2021,UNIT006,94.17,A
RES5365,SCT211-0895/2021,UNIT001,45.87,D
RES5366,SCT211-0895/2021,UNIT002,56.27,C
RES5367,SCT211-0895/2021,UNIT003,89.97,A
RES5368,SCT211-0895/2021,UNIT004,65.5,B
RES5369,SCT211-0895/2021,UNIT005,86.12,A
RES5370,SCT211-0895/2021,UNIT006,74.24,A
RES5371,SCT211-0896/2021,UNIT001,83.96,A
RES5372,SCT211-0896/2021,UNIT002,46.03,D
RES5373,SCT211-0896/2021,UNIT003,90.26,A
RES5374,SCT211-0896/2021,UNIT004,74.46,A
RES5375,SCT211-0896/2021,UNIT005,82.64,A
RES5376,SCT211-0896/2021,UNIT006,54.43,C
RES5377,SCT211-0897/2021,UNIT001,46.22,D
RES5378,SCT211-0897/2021,UNIT002,79.35,A
RES5379,SCT211-0897/2021,UNIT003,61.63,B
RES5380,SCT211-0897/2021,UNIT004,86.28,A
RES5381,SCT211-0897/2021,UNIT005,87.37,A
RES5382,SCT211-0897/2021,UNIT006,64.18,B
RES5383,SCT211-0898/2021,UNIT001,84.35,A
RES5384,SCT211-0898/2021,UNIT002,79.93,A
RES5385,SCT211-0898/2021,UNIT003,65.47,B
RES5386,SCT211-0898/2021,UNIT004,54.82,C
RES5387,SCT211-0898/2021,UNIT005,66.07,B
RES5388,SCT211-0898/2021,UNIT006,95.23,A
RES5389,SCT211-0899/2021,UNIT001,42.62,D
RES5390,SCT211-0899/2021,UNIT002,58.32,C
RES5391,SCT211-0899/2021,UNIT003,95.19,A
RES5392,SCT211-0899/2021,UNIT004,91.01,A
RES5393,SCT211-0899/2021,UNIT005,68.17,B
RES5394,SCT211-0899/2021,UNIT006,81.88,A
RES5395,SCT211-0900/2021,UNIT001,97.64,A
RES5396,SCT211-0900/2021,UNIT002,97.41,A
RES5397,SCT211-0900/2021,UNIT003,61.85,B
RES5398,SCT211-0900/2021,UNIT004,93.23,A
RES5399,SCT211-0900/2021,UNIT005,95.02,A
RES5400,SCT211-0900/2021,UNIT006,77.7,A
RES5401,SCT211-0901/2021,UNIT001,68.8,B
RES5402,SCT211-0901/2021,UNIT002,40.5,D
RES5403,SCT211-0901/2021,UNIT003,79.21,A
RES5404,SCT211-0901/2021,UNIT004,74.01,A
RES5405,SCT211-0901/2021,UNIT005,77.13,A
RES5406,SCT211-0901/2021,UNIT006,94.66,A
RES5407,SCT211-0902/2021,UNIT001,97.59,A
RES5408,SCT211-0902/2021,UNIT002,80.67,A
RES5409,SCT211-0902/2021,UNIT003,89.4,A
RES5410,SCT211-0902/2021,UNIT004,53.41,C
RES5411,SCT211-0902/2021,UNIT005,73.71,A
RES5412,SCT211-0902/2021,UNIT006,80.31,A
RES5413,SCT211-0903/2021,UNIT001,59.72,C
RES5414,SCT211-0903/2021,UNIT002,95.85,A
RES5415,SCT211-0903/2021,UNIT003,74.23,A
RES5416,SCT211-0903/2021,UNIT004,56.65,C
RES5417,SCT211-0903/2021,UNIT005,60.62,B
RES5418,SCT211-0903/2021,UNIT006,80.31,A
RES5419,SCT211-0904/2021,UNIT001,81.26,A
RES5420,SCT211-0904/2021,UNIT002,78.97,A
RES5421,SCT211-0904/2021,UNIT003,45.63,D
RES5422,SCT211-0904/2021,UNIT004,73.02,A
RES5423,SCT211-0904/2021,UNIT005,87.23,A
RES5424,SCT211-0904/2021,UNIT006,97.94,A
RES5425,SCT211-0905/2021,UNIT001,96.47,A
RES5426,SCT211-0905/2021,UNIT002,57.44,C
RES5427,SCT211-0905/2021,UNIT003,50.81,C
RES5428,SCT211-0905/2021,UNIT004,42.79,D
RES5429,SCT211-0905/2021,UNIT005,54.74,C
RES5430,SCT211-0905/2021,UNIT006,50.02,C
RES5431,SCT211-0906/2021,UNIT001,94.22,A
RES5432,SCT211-0906/2021,UNIT002,50.62,C
RES5433,SCT211-0906/2021,UNIT003,98.56,A
RES5434,SCT211-0906/2021,UNIT004,60.48,B
RES5435,SCT211-0906/2021,UNIT005,64.44,B
RES5436,SCT211-0906/2021,UNIT006,48.14,D
RES5437,SCT211-0907/2021,UNIT001,69.74,B
RES5438,SCT211-0907/2021,UNIT002,72.76,A
RES5439,SCT211-0907/2021,UNIT003,47.96,D
RES5440,SCT211-0907/2021,UNIT004,99.62,A
RES5441,SCT211-0907/2021,UNIT005,68.9,B
RES5442,SCT211-0907/2021,UNIT006,99.67,A
RES5443,SCT211-0908/2021,UNIT001,73.07,A
RES5444,SCT211-0908/2021,UNIT002,80.27,A
RES5445,SCT211-0908/2021,UNIT003,74.19,A
RES5446,SCT211-0908/2021,UNIT004,74.26,A
RES5447,SCT211-0908/2021,UNIT005,63.78,B
RES5448,SCT211-0908/2021,UNIT006,94.25,A
RES5449,SCT211-0909/2021,UNIT001,63.68,B
RES5450,SCT211-0909/2021,UNIT002,80.61,A
RES5451,SCT211-0909/2021,UNIT003,73.47,A
RES5452,SCT211-0909/2021,UNIT004,81.6,A
RES5453,SCT211-0909/2021,UNIT005,60.23,B
RES5454,SCT211-0909/2021,UNIT006,58.09,C
RES5455,SCT211-0910/2021,UNIT001,69.5,B
RES5456,SCT211-0910/2021,UNIT002,76.68,A
RES5457,SCT211-0910/2021,UNIT003,40.74,D
RES5458,SCT211-0910/2021,UNIT004,81.75,A
RES5459,SCT211-0910/2021,UNIT005,54.44,C
RES5460,SCT211-0910/2021,UNIT006,80.19,A
RES5461,SCT211-0911/2021,UNIT001,84.65,A
RES5462,SCT211-0911/2021,UNIT002,52.72,C
RES5463,SCT211-0911/2021,UNIT003,40.79,D
RES5464,SCT211-0911/2021,UNIT004,90.85,A
RES5465,SCT211-0911/2021,UNIT005,85.38,A
RES5466,SCT211-0911/2021,UNIT006,64.21,B
RES5467,SCT211-0912/2021,UNIT001,58.53,C
RES5468,SCT211-0912/2021,UNIT002,89.04,A
RES5469,SCT211-0912/2021,UNIT003,90.94,A
RES5470,SCT211-0912/2021,UNIT004,83.73,A
RES5471,SCT211-0912/2021,UNIT005,98.72,A
RES5472,SCT211-0912/2021,UNIT006,42.95,D
RES5473,SCT211-0913/2021,UNIT001,56.81,C
RES5474,SCT211-0913/2021,UNIT002,51.09,C
RES5475,SCT211-0913/2021,UNIT003,41.71,D
RES5476,SCT211-0913/2021,UNIT004,51.52,C
RES5477,SCT211-0913/2021,UNIT005,91.14,A
RES5478,SCT211-0913/2021,UNIT006,59.89,C
RES5479,SCT211-0914/2021,UNIT001,98.45,A
RES5480,SCT211-0914/2021,UNIT002,88.06,A
RES5481,SCT211-0914/2021,UNIT003,58.32,C
RES5482,SCT211-0914/2021,UNIT004,70.08,A
RES5483,SCT211-0914/2021,UNIT005,77.7,A
RES5484,SCT211-0914/2021,UNIT006,88.03,A
RES5485,SCT211-0915/2021,UNIT001,82.79,A
RES5486,SCT211-0915/2021,UNIT002,70.15,A
RES5487,SCT211-0915/2021,UNIT003,81.14,A
RES5488,SCT211-0915/2021,UNIT004,63.96,B
RES5489,SCT211-0915/2021,UNIT005,58.79,C
RES5490,SCT211-0915/2021,UNIT006,84.23,A
RES5491,SCT211-0916/2021,UNIT001,92.75,A
RES5492,SCT211-0916/2021,UNIT002,95.14,A
RES5493,SCT211-0916/2021,UNIT003,42.59,D
RES5494,SCT211-0916/2021,UNIT004,50.08,C
RES5495,SCT211-0916/2021,UNIT005,42.29,D
RES5496,SCT211-0916/2021,UNIT006,48.85,D
RES5497,SCT211-0917/2021,UNIT001,60.59,B
RES5498,SCT211-0917/2021,UNIT002,66.84,B
RES5499,SCT211-0917/2021,UNIT003,68.23,B
RES5500,SCT211-0917/2021,UNIT004,60.24,B
RES5501,SCT211-0917/2021,UNIT005,60.09,B
RES5502,SCT211-0917/2021,UNIT006,84.37,A
RES5503,SCT211-0918/2021,UNIT001,51.33,C
RES5504,SCT211-0918/2021,UNIT002,43.31,D
RES5505,SCT211-0918/2021,UNIT003,65.16,B
RES5506,SCT211-0918/2021,UNIT004,51.98,C
RES5507,SCT211-0918/2021,UNIT005,50.66,C
RES5508,SCT211-0918/2021,UNIT006,95.86,A
RES5509,SCT211-0919/2021,UNIT001,81.87,A
RES5510,SCT211-0919/2021,UNIT002,66.56,B
RES5511,SCT211-0919/2021,UNIT003,83.51,A
RES5512,SCT211-0919/2021,UNIT004,88.0,A
RES5513,SCT211-0919/2021,UNIT005,76.84,A
RES5514,SCT211-0919/2021,UNIT006,48.39,D
RES5515,SCT211-0920/2021,UNIT001,91.51,A
RES5516,SCT211-0920/2021,UNIT002,46.31,D
RES5517,SCT211-0920/2021,UNIT003,78.96,A
RES5518,SCT211-0920/2021,UNIT004,46.16,D
RES5519,SCT211-0920/2021,UNIT005,86.76,A
RES5520,SCT211-0920/2021,UNIT006,77.19,A
RES5521,SCT211-0921/2021,UNIT001,83.21,A
RES5522,SCT211-0921/2021,UNIT002,53.73,C
RES5523,SCT211-0921/2021,UNIT003,82.38,A
RES5524,SCT211-0921/2021,UNIT004,56.7,C
RES5525,SCT211-0921/2021,UNIT005,73.4,A
RES5526,SCT211-0921/2021,UNIT006,68.64,B
RES5527,SCT211-0922/2021,UNIT001,46.84,D
RES5528,SCT211-0922/2021,UNIT002,98.78,A
RES5529,SCT211-0922/2021,UNIT003,73.76,A
RES5530,SCT211-0922/2021,UNIT004,93.56,A
RES5531,SCT211-0922/2021,UNIT005,51.88,C
RES5532,SCT211-0922/2021,UNIT006,69.63,B
RES5533,SCT211-0923/2021,UNIT001,54.83,C
RES5534,SCT211-0923/2021,UNIT002,61.74,B
RES5535,SCT211-0923/2021,UNIT003,94.66,A
RES5536,SCT211-0923/2021,UNIT004,75.83,A
RES5537,SCT211-0923/2021,UNIT005,92.12,A
RES5538,SCT211-0923/2021,UNIT006,70.75,A
RES5539,SCT211-0924/2021,UNIT001,76.66,A
RES5540,SCT211-0924/2021,UNIT002,78.07,A
RES5541,SCT211-0924/2021,UNIT003,59.25,C
RES5542,SCT211-0924/2021,UNIT004,64.6,B
RES5543,SCT211-0924/2021,UNIT005,83.06,A
RES5544,SCT211-0924/2021,UNIT006,50.31,C
RES5545,SCT211-0925/2021,UNIT001,40.75,D
RES5546,SCT211-0925/2021,UNIT002,76.48,A
RES5547,SCT211-0925/2021,UNIT003,60.91,B
RES5548,SCT211-0925/2021,UNIT004,78.91,A
RES5549,SCT211-0925/2021,UNIT005,75.36,A
RES5550,SCT211-0925/2021,UNIT006,81.8,A
RES5551,SCT211-0926/2021,UNIT001,71.26,A
RES5552,SCT211-0926/2021,UNIT002,52.42,C
RES5553,SCT211-0926/2021,UNIT003,87.57,A
RES5554,SCT211-0926/2021,UNIT004,51.35,C
RES5555,SCT211-0926/2021,UNIT005,60.07,B
RES5556,SCT211-0926/2021,UNIT006,54.61,C
RES5557,SCT211-0927/2021,UNIT001,66.91,B
RES5558,SCT211-0927/2021,UNIT002,71.96,A
RES5559,SCT211-0927/2021,UNIT003,43.43,D
RES5560,SCT211-0927/2021,UNIT004,90.28,A
RES5561,SCT211-0927/2021,UNIT005,59.76,C
RES5562,SCT211-0927/2021,UNIT006,80.6,A
RES5563,SCT211-0928/2021,UNIT001,83.11,A
RES5564,SCT211-0928/2021,UNIT002,92.82,A
RES5565,SCT211-0928/2021,UNIT003,93.04,A
RES5566,SCT211-0928/2021,UNIT004,40.39,D
RES5567,SCT211-0928/2021,UNIT005,86.4,A
RES5568,SCT211-0928/2021,UNIT006,76.94,A
RES5569,SCT211-0929/2021,UNIT001,64.76,B
RES5570,SCT211-0929/2021,UNIT002,90.11,A
RES5571,SCT211-0929/2021,UNIT003,78.0,A
RES5572,SCT211-0929/2021,UNIT004,91.06,A
RES5573,SCT211-0929/2021,UNIT005,44.72,D
RES5574,SCT211-0929/2021,UNIT006,69.78,B
RES5575,SCT211-0930/2021,UNIT001,45.18,D
RES5576,SCT211-0930/2021,UNIT002,96.67,A
RES5577,SCT211-0930/2021,UNIT003,81.23,A
RES5578,SCT211-0930/2021,UNIT004,57.6,C
RES5579,SCT211-0930/2021,UNIT005,74.16,A
RES5580,SCT211-0930/2021,UNIT006,41.11,D
RES5581,SCT211-0931/2021,UNIT001,78.91,A
RES5582,SCT211-0931/2021,UNIT002,73.14,A
RES5583,SCT211-0931/2021,UNIT003,68.79,B
RES5584,SCT211-0931/2021,UNIT004,83.28,A
RES5585,SCT211-0931/2021,UNIT005,87.37,A
RES5586,SCT211-0931/2021,UNIT006,76.18,A
RES5587,SCT211-0932/2021,UNIT001,47.98,D
RES5588,SCT211-0932/2021,UNIT002,73.1,A
RES5589,SCT211-0932/2021,UNIT003,95.92,A
RES5590,SCT211-0932/2021,UNIT004,70.17,A
RES5591,SCT211-0932/2021,UNIT005,95.49,A
RES5592,SCT211-0932/2021,UNIT006,90.56,A
RES5593,SCT211-0933/2021,UNIT001,53.15,C
RES5594,SCT211-0933/2021,UNIT002,53.86,C
RES5595,SCT211-0933/2021,UNIT003,98.13,A
RES5596,SCT211-0933/2021,UNIT004,77.79,A
RES5597,SCT211-0933/2021,UNIT005,76.34,A
RES5598,SCT211-0933/2021,UNIT006,85.71,A
RES5599,SCT211-0934/2021,UNIT001,96.7,A
RES5600,SCT211-0934/2021,UNIT002,94.9,A
RES5601,SCT211-0934/2021,UNIT003,58.44,C
RES5602,SCT211-0934/2021,UNIT004,96.83,A
RES5603,SCT211-0934/2021,UNIT005,48.12,D
RES5604,SCT211-0934/2021,UNIT006,90.89,A
RES5605,SCT211-0935/2021,UNIT001,89.67,A
RES5606,SCT211-0935/2021,UNIT002,45.68,D
RES5607,SCT211-0935/2021,UNIT003,52.65,C
RES5608,SCT211-0935/2021,UNIT004,95.98,A
RES5609,SCT211-0935/2021,UNIT005,92.44,A
RES5610,SCT211-0935/2021,UNIT006,41.15,D
RES5611,SCT211-0936/2021,UNIT001,61.43,B
RES5612,SCT211-0936/2021,UNIT002,95.84,A
RES5613,SCT211-0936/2021,UNIT003,69.85,B
RES5614,SCT211-0936/2021,UNIT004,94.07,A
RES5615,SCT211-0936/2021,UNIT005,89.49,A
RES5616,SCT211-0936/2021,UNIT006,43.03,D
RES5617,SCT211-0937/2021,UNIT001,40.07,D
RES5618,SCT211-0937/2021,UNIT002,95.95,A
RES5619,SCT211-0937/2021,UNIT003,93.32,A
RES5620,SCT211-0937/2021,UNIT004,75.84,A
RES5621,SCT211-0937/2021,UNIT005,60.82,B
RES5622,SCT211-0937/2021,UNIT006,72.42,A
RES5623,SCT211-0938/2021,UNIT001,74.76,A
RES5624,SCT211-0938/2021,UNIT002,98.63,A
RES5625,SCT211-0938/2021,UNIT003,95.0,A
RES5626,SCT211-0938/2021,UNIT004,99.18,A
RES5627,SCT211-0938/2021,UNIT005,86.41,A
RES5628,SCT211-0938/2021,UNIT006,65.69,B
RES5629,SCT211-0939/2021,UNIT001,81.42,A
RES5630,SCT211-0939/2021,UNIT002,83.43,A
RES5631,SCT211-0939/2021,UNIT003,45.93,D
RES5632,SCT211-0939/2021,UNIT004,45.98,D
RES5633,SCT211-0939/2021,UNIT005,91.47,A
RES5634,SCT211-0939/2021,UNIT006,86.18,A
RES5635,SCT211-0940/2021,UNIT001,45.97,D
RES5636,SCT211-0940/2021,UNIT002,51.1,C
RES5637,SCT211-0940/2021,UNIT003,76.43,A
RES5638,SCT211-0940/2021,UNIT004,93.99,A
RES5639,SCT211-0940/2021,UNIT005,84.76,A
RES5640,SCT211-0940/2021,UNIT006,78.03,A
RES5641,SCT211-0941/2021,UNIT001,86.82,A
RES5642,SCT211-0941/2021,UNIT002,46.59,D
RES5643,SCT211-0941/2021,UNIT003,71.91,A
RES5644,SCT211-0941/2021,UNIT004,72.66,A
RES5645,SCT211-0941/2021,UNIT005,92.03,A
RES5646,SCT211-0941/2021,UNIT006,51.31,C
RES5647,SCT211-0942/2021,UNIT001,99.7,A
RES5648,SCT211-0942/2021,UNIT002,75.69,A
RES5649,SCT211-0942/2021,UNIT003,92.94,A
RES5650,SCT211-0942/2021,UNIT004,96.42,A
RES5651,SCT211-0942/2021,UNIT005,56.33,C
RES5652,SCT211-0942/2021,UNIT006,93.18,A
RES5653,SCT211-0943/2021,UNIT001,82.88,A
RES5654,SCT211-0943/2021,UNIT002,91.69,A
RES5655,SCT211-0943/2021,UNIT003,55.68,C
RES5656,SCT211-0943/2021,UNIT004,66.62,B
RES5657,SCT211-0943/2021,UNIT005,67.21,B
RES5658,SCT211-0943/2021,UNIT006,80.92,A
RES5659,SCT211-0944/2021,UNIT001,66.3,B
RES5660,SCT211-0944/2021,UNIT002,96.63,A
RES5661,SCT211-0944/2021,UNIT003,58.75,C
RES5662,SCT211-0944/2021,UNIT004,86.26,A
RES5663,SCT211-0944/2021,UNIT005,54.89,C
RES5664,SCT211-0944/2021,UNIT006,51.09,C
RES5665,SCT211-0945/2021,UNIT001,86.39,A
RES5666,SCT211-0945/2021,UNIT002,65.66,B
RES5667,SCT211-0945/2021,UNIT003,54.92,C
RES5668,SCT211-0945/2021,UNIT004,85.72,A
RES5669,SCT211-0945/2021,UNIT005,70.64,A
RES5670,SCT211-0945/2021,UNIT006,43.58,D
RES5671,SCT211-0946/2021,UNIT001,72.12,A
RES5672,SCT211-0946/2021,UNIT002,64.21,B
RES5673,SCT211-0946/2021,UNIT003,89.61,A
RES5674,SCT211-0946/2021,UNIT004,64.02,B
RES5675,SCT211-0946/2021,UNIT005,85.34,A
RES5676,SCT211-0946/2021,UNIT006,48.08,D
RES5677,SCT211-0947/2021,UNIT001,77.18,A
RES5678,SCT211-0947/2021,UNIT002,98.01,A
RES5679,SCT211-0947/2021,UNIT003,91.82,A
RES5680,SCT211-0947/2021,UNIT004,54.47,C
RES5681,SCT211-0947/2021,UNIT005,79.72,A
RES5682,SCT211-0947/2021,UNIT006,95.72,A
RES5683,SCT211-0948/2021,UNIT001,90.39,A
RES5684,SCT211-0948/2021,UNIT002,51.53,C
RES5685,SCT211-0948/2021,UNIT003,80.47,A
RES5686,SCT211-0948/2021,UNIT004,61.28,B
RES5687,SCT211-0948/2021,UNIT005,97.04,A
RES5688,SCT211-0948/2021,UNIT006,98.8,A
RES5689,SCT211-0949/2021,UNIT001,69.57,B
RES5690,SCT211-0949/2021,UNIT002,64.78,B
RES5691,SCT211-0949/2021,UNIT003,59.47,C
RES5692,SCT211-0949/2021,UNIT004,79.7,A
RES5693,SCT211-0949/2021,UNIT005,87.73,A
RES5694,SCT211-0949/2021,UNIT006,41.47,D
